customer_id,R,F,M,RFM_score,segment,total_orders,total_revenue,recency_days,first_product_cat,first_channel,ever_subscribed
7756034736383,2,4,4,244,At Risk,7,780.0969696969697,1221,Unknown,Direct / Organic,False
7756034769151,2,1,2,212,Hibernating,1,36.26969696969697,1450,Unknown,Direct / Organic,False
7756034834687,2,1,3,213,Hibernating,1,91.21818181818182,1451,Unknown,Direct / Organic,False
7756034867455,2,4,3,243,At Risk,3,83.19696969696969,1453,Unknown,Direct / Organic,False
7756034900223,2,1,2,212,Hibernating,1,50.0,1453,Unknown,Direct / Organic,False
7756034932991,2,4,4,244,At Risk,4,283.9151515151515,1453,Unknown,Direct / Organic,False
7756035096831,2,4,3,243,At Risk,4,71.5909090909091,1454,Unknown,Direct / Organic,False
7756035129599,2,4,3,243,At Risk,3,144.9030303030303,839,Unknown,Direct / Organic,False
7756035162367,3,4,4,344,Loyal,5,595.408787878788,375,Unknown,Direct / Organic,False
7756035195135,2,4,4,244,At Risk,5,762.5030303030303,1454,Unknown,Direct / Organic,False
7756035326207,2,1,1,211,Hibernating,1,17.818181818181817,1455,Unknown,Direct / Organic,False
7756035358975,2,1,3,213,Hibernating,1,129.34545454545454,1455,Unknown,Direct / Organic,False
7756035391743,2,1,2,212,Hibernating,1,38.848484848484844,1455,Unknown,Direct / Organic,False
7756035424511,2,4,3,243,At Risk,4,137.55454545454546,1455,Unknown,Direct / Organic,False
7756035457279,2,1,1,211,Hibernating,1,6.557575757575758,1457,Unknown,Direct / Organic,False
7756035490047,3,4,4,344,Loyal,5,399.58181818181816,633,Unknown,Direct / Organic,False
7756035522815,2,1,3,213,Hibernating,1,106.37575757575759,1457,Unknown,Direct / Organic,False
7756035555583,3,4,4,344,Loyal,13,5478.775757575758,641,Unknown,Direct / Organic,False
7756035588351,2,1,4,214,Hibernating,1,256.5818181818182,1457,Unknown,Direct / Organic,False
7756035621119,2,3,4,234,At Risk,2,415.87878787878793,1458,Unknown,Direct / Organic,False
7756035653887,2,1,2,212,Hibernating,1,35.333333333333336,1458,Unknown,Direct / Organic,False
7756035719423,2,1,2,212,Hibernating,1,62.52121212121212,1458,Unknown,Direct / Organic,False
7756035752191,2,3,2,232,At Risk,2,49.60606060606061,1100,Unknown,Direct / Organic,False
7756035784959,2,4,4,244,At Risk,7,599.569696969697,1460,Unknown,Direct / Organic,False
7756035817727,2,4,4,244,At Risk,3,174.33939393939394,1460,Unknown,Direct / Organic,False
7756035883263,2,1,2,212,Hibernating,1,36.581818181818186,1460,Unknown,Direct / Organic,False
7756035916031,2,1,3,213,Hibernating,1,88.43636363636364,1461,Unknown,Direct / Organic,False
7756035981567,2,4,4,244,At Risk,3,158.44848484848484,1461,Unknown,Direct / Organic,False
7756036014335,2,1,3,213,Hibernating,1,74.25454545454545,1462,Unknown,Direct / Organic,False
7756036047103,2,3,3,233,At Risk,2,93.88787878787879,1462,Unknown,Direct / Organic,False
7756036112639,3,4,4,344,Loyal,6,1768.2969696969697,700,Unknown,Direct / Organic,False
7756036145407,3,4,4,344,Loyal,6,1862.3939393939395,669,Unknown,Direct / Organic,False
7756036210943,2,4,3,243,At Risk,3,76.25757575757575,1464,Unknown,Direct / Organic,False
7756036243711,2,4,4,244,At Risk,4,165.4060606060606,1464,Unknown,Direct / Organic,False
7756036276479,2,4,3,243,At Risk,4,135.5090909090909,1464,Unknown,Direct / Organic,False
7756036309247,2,4,4,244,At Risk,4,762.1939393939394,909,Unknown,Direct / Organic,False
7756036342015,3,4,4,344,Loyal,11,733.1484848484848,579,Unknown,Direct / Organic,False
7756036407551,2,4,4,244,At Risk,7,632.9818181818182,1464,Unknown,Direct / Organic,False
7756036440319,2,1,1,211,Hibernating,1,20.545454545454547,1465,Unknown,Direct / Organic,False
7756036473087,4,4,4,444,Champions,22,7057.110606060606,152,Unknown,Direct / Organic,True
7756036505855,2,4,4,244,At Risk,3,697.0151515151515,1465,Unknown,Direct / Organic,False
7756036538623,2,4,4,244,At Risk,4,391.6606060606061,1465,Unknown,Direct / Organic,False
7756036571391,2,4,3,243,At Risk,6,100.4060606060606,1465,Unknown,Direct / Organic,False
7756036604159,3,4,4,344,Loyal,3,239.22424242424245,517,Unknown,Direct / Organic,False
7756036636927,2,1,1,211,Hibernating,1,20.545454545454547,1465,Unknown,Direct / Organic,False
7756036669695,2,4,4,244,At Risk,4,312.52121212121216,1465,Unknown,Direct / Organic,False
7756036702463,2,4,3,243,At Risk,3,144.66666666666666,1465,Unknown,Direct / Organic,False
7756036735231,2,3,4,234,At Risk,2,752.7272727272727,1465,Unknown,Direct / Organic,False
7756036767999,2,1,2,212,Hibernating,1,33.333333333333336,1466,Unknown,Direct / Organic,False
7756036833535,2,4,2,242,At Risk,4,34.53939393939394,1466,Unknown,Direct / Organic,False
7756036899071,2,4,3,243,At Risk,4,125.76666666666668,1466,Unknown,Direct / Organic,False
7756036931839,4,4,3,443,Champions,3,84.86666666666667,261,Unknown,Direct / Organic,False
7756036964607,2,4,4,244,At Risk,4,1192.6575757575756,1469,Unknown,Direct / Organic,False
7756037030143,2,1,1,211,Hibernating,1,25.0,1471,Unknown,Direct / Organic,False
7756037062911,2,4,4,244,At Risk,3,185.8909090909091,1472,Unknown,Direct / Organic,False
7756037095679,2,1,3,213,Hibernating,1,146.72727272727272,1468,Unknown,Direct / Organic,False
7756037128447,2,3,4,234,At Risk,2,217.8878787878788,1472,Unknown,Direct / Organic,False
7756037193983,2,4,3,243,At Risk,3,96.28484848484848,1472,Unknown,Direct / Organic,False
7756037226751,2,1,1,211,Hibernating,1,22.727272727272727,1472,Unknown,Direct / Organic,False
7756037259519,2,1,3,213,Hibernating,1,106.96969696969697,1472,Unknown,Direct / Organic,False
7756037325055,2,4,4,244,At Risk,3,164.0,1473,Unknown,Direct / Organic,False
7756037357823,2,3,2,232,At Risk,2,54.96969696969697,1059,Unknown,Direct / Organic,False
7756037390591,2,3,4,234,At Risk,2,281.4545454545455,1473,Unknown,Direct / Organic,False
7756037423359,2,4,4,244,At Risk,3,1325.6757575757574,1140,Unknown,Direct / Organic,True
7756037456127,2,1,2,212,Hibernating,1,31.848484848484848,1474,Unknown,Direct / Organic,False
7756037488895,2,3,4,234,At Risk,2,172.7030303030303,1475,Unknown,Direct / Organic,False
7756037521663,2,1,2,212,Hibernating,1,45.303030303030305,1477,Unknown,Direct / Organic,False
7756037587199,2,1,1,211,Hibernating,1,2.7272727272727275,1476,Unknown,Direct / Organic,False
7756037619967,2,1,1,211,Hibernating,1,27.727272727272727,1477,Unknown,Direct / Organic,False
7756037652735,2,1,1,211,Hibernating,1,27.727272727272727,1477,Unknown,Direct / Organic,False
7756037685503,4,3,2,432,Loyal,2,61.237575757575755,286,Unknown,Direct / Organic,False
7756037718271,2,1,4,214,Hibernating,1,164.72727272727275,1479,Unknown,Direct / Organic,False
7756037783807,2,1,1,211,Hibernating,1,0.0,1479,Unknown,Direct / Organic,False
7756037816575,2,1,1,211,Hibernating,1,27.727272727272727,1480,Unknown,Direct / Organic,False
7756037849343,2,4,4,244,At Risk,3,258.08484848484846,1480,Unknown,Direct / Organic,False
7756037882111,2,4,4,244,At Risk,10,337.1545454545455,1483,Unknown,Direct / Organic,False
7756037914879,2,4,3,243,At Risk,3,151.0,1483,Unknown,Direct / Organic,False
7756037980415,2,1,2,212,Hibernating,1,35.872727272727275,1484,Unknown,Direct / Organic,False
7756038013183,2,3,4,234,At Risk,2,298.5969696969697,1484,Unknown,Direct / Organic,False
7756038045951,2,4,4,244,At Risk,3,890.1818181818182,1485,Unknown,Direct / Organic,False
7756038111487,2,1,3,213,Hibernating,1,146.72727272727272,1486,Unknown,Direct / Organic,False
7756038144255,2,1,2,212,Hibernating,1,40.75757575757576,1485,Unknown,Direct / Organic,False
7756038209791,2,1,3,213,Hibernating,1,87.57575757575758,1486,Unknown,Direct / Organic,False
7756038242559,3,4,4,344,Loyal,15,859.1757575757576,640,Unknown,Direct / Organic,True
7756038275327,2,1,4,214,Hibernating,1,162.0,1487,Unknown,Direct / Organic,False
7756038308095,2,1,4,214,Hibernating,1,202.5,1487,Unknown,Direct / Organic,False
7756038340863,2,4,4,244,At Risk,11,2021.230303030303,794,Unknown,Direct / Organic,False
7756038373631,2,4,4,244,At Risk,3,224.1818181818182,1488,Unknown,Direct / Organic,False
7756038406399,2,3,4,234,At Risk,2,832.0,1488,Unknown,Direct / Organic,False
7756038439167,2,1,1,211,Hibernating,1,20.0,1489,Unknown,Direct / Organic,False
7756038471935,2,3,3,233,At Risk,2,82.95454545454545,1489,Unknown,Direct / Organic,False
7756038504703,2,3,4,234,At Risk,2,379.3212121212121,1490,Unknown,Direct / Organic,False
7756038537471,2,1,1,211,Hibernating,1,20.045454545454547,1491,Unknown,Direct / Organic,False
7756038570239,2,1,2,212,Hibernating,1,47.560606060606055,1491,Unknown,Direct / Organic,False
7756038603007,2,3,4,234,At Risk,2,193.55757575757576,1493,Unknown,Direct / Organic,False
7756038635775,2,3,3,233,At Risk,2,85.63636363636364,1493,Unknown,Direct / Organic,False
7756038668543,3,4,4,344,Loyal,4,562.9636363636364,590,Unknown,Direct / Organic,False
7756038701311,2,3,3,233,At Risk,2,128.92727272727274,887,Unknown,Direct / Organic,True
7756038799615,2,1,2,212,Hibernating,1,39.09090909090909,1495,Unknown,Direct / Organic,False
7756038832383,2,3,3,233,At Risk,2,84.60606060606061,1496,Unknown,Direct / Organic,False
7756038897919,2,1,2,212,Hibernating,1,29.5,1498,Unknown,Direct / Organic,False
7756038930687,2,3,3,233,At Risk,2,103.9030303030303,1497,Unknown,Direct / Organic,False
7756038963455,2,1,3,213,Hibernating,1,116.56060606060606,1498,Unknown,Direct / Organic,False
7756038996223,2,4,4,244,At Risk,5,300.3181818181818,1498,Unknown,Direct / Organic,False
7756039061759,2,4,4,244,At Risk,3,240.44545454545454,1499,Unknown,Direct / Organic,False
7756039094527,2,2,3,223,Hibernating,1,72.0,1500,Unknown,Direct / Organic,False
7756039127295,2,2,4,224,Hibernating,1,256.0,1500,Unknown,Direct / Organic,False
7756039160063,3,4,4,344,Loyal,5,208.52424242424243,580,Unknown,Direct / Organic,False
7756039225599,2,2,1,221,Hibernating,1,25.893939393939394,1500,Unknown,Direct / Organic,False
7756039258367,2,2,4,224,Hibernating,1,256.0,1500,Unknown,Direct / Organic,False
7756039291135,2,2,2,222,Hibernating,1,32.22727272727273,1501,Unknown,Direct / Organic,False
7756039323903,2,2,3,223,Hibernating,1,100.31212121212121,1504,Unknown,Direct / Organic,False
7756039356671,2,2,1,221,Hibernating,1,12.303030303030305,1501,Unknown,Direct / Organic,False
7756039422207,3,4,4,344,Loyal,9,293.2090909090909,618,Unknown,Direct / Organic,False
7756039487743,2,2,1,221,Hibernating,1,16.090909090909093,1506,Unknown,Direct / Organic,False
7756039553279,2,2,3,223,Hibernating,1,118.33333333333334,1507,Unknown,Direct / Organic,False
7756039618815,2,2,1,221,Hibernating,1,4.833333333333333,1508,Unknown,Direct / Organic,False
7756039651583,2,2,2,222,Hibernating,1,60.587878787878786,1507,Unknown,Direct / Organic,False
7756039684351,3,4,4,344,Loyal,7,349.0836363636364,446,Unknown,Direct / Organic,False
7756039717119,2,2,2,222,Hibernating,1,45.99090909090909,1508,Unknown,Direct / Organic,False
7756039782655,2,2,2,222,Hibernating,1,40.75757575757576,1513,Unknown,Direct / Organic,False
7756039815423,2,4,4,244,At Risk,3,1760.257575757576,1514,Unknown,Direct / Organic,False
7756039880959,2,4,4,244,At Risk,5,588.3303030303031,894,Unknown,Direct / Organic,False
7756039913727,2,2,4,224,Hibernating,1,429.0909090909091,1513,Unknown,Direct / Organic,False
7756039946495,2,3,4,234,At Risk,2,775.9000000000001,1515,Unknown,Direct / Organic,False
7756040012031,2,3,2,232,At Risk,2,42.45454545454545,1515,Unknown,Direct / Organic,False
7756040110335,3,4,4,344,Loyal,5,630.9060606060607,516,Unknown,Direct / Organic,False
7756040208639,2,3,2,232,At Risk,2,36.28787878787879,1515,Unknown,Direct / Organic,False
7756040241407,2,2,3,223,Hibernating,1,137.22424242424242,1516,Unknown,Direct / Organic,False
7756040274175,2,3,3,233,At Risk,2,88.51515151515152,1516,Unknown,Direct / Organic,False
7756040306943,2,4,4,244,At Risk,3,594.5272727272727,1518,Unknown,Direct / Organic,False
7756040339711,2,2,2,222,Hibernating,1,45.03030303030303,1518,Unknown,Direct / Organic,False
7756040372479,2,2,3,223,Hibernating,1,78.6909090909091,1518,Unknown,Direct / Organic,False
7756040438015,2,4,4,244,At Risk,7,326.3939393939394,1518,Unknown,Direct / Organic,False
7756040503551,2,3,4,234,At Risk,2,479.160606060606,1518,Unknown,Direct / Organic,False
7756040569087,2,4,4,244,At Risk,6,496.069696969697,788,Unknown,Direct / Organic,False
7756040634623,2,2,4,224,Hibernating,1,264.1090909090909,1518,Unknown,Direct / Organic,False
7756040831231,2,4,4,244,At Risk,4,172.45757575757577,850,Unknown,Direct / Organic,False
7756040863999,2,4,4,244,At Risk,6,686.2,932,Unknown,Direct / Organic,False
7756040896767,2,3,4,234,At Risk,2,183.32727272727274,1519,Unknown,Direct / Organic,False
7756041027839,2,2,4,224,Hibernating,1,400.0,1519,Unknown,Direct / Organic,False
7756041093375,2,3,4,234,At Risk,2,170.13636363636363,1519,Unknown,Direct / Organic,False
7756041158911,3,3,3,333,Loyal,2,101.30606060606061,599,Unknown,Direct / Organic,False
7756041191679,2,4,4,244,At Risk,7,455.3939393939394,1519,Unknown,Direct / Organic,False
7756041388287,2,4,4,244,At Risk,5,382.24545454545455,1520,Unknown,Direct / Organic,False
7756041421055,2,4,4,244,At Risk,4,256.6121212121212,1520,Unknown,Direct / Organic,False
7756041519359,2,3,3,233,At Risk,2,131.9030303030303,1521,Unknown,Direct / Organic,False
7756041552127,2,4,4,244,At Risk,11,1691.678787878788,1521,Unknown,Direct / Organic,False
7756041715967,2,2,2,222,Hibernating,1,43.484848484848484,1521,Unknown,Direct / Organic,False
7756041748735,2,4,3,243,At Risk,3,120.46060606060607,1161,Unknown,Direct / Organic,False
7756041781503,2,4,4,244,At Risk,4,330.3606060606061,1521,Unknown,Direct / Organic,False
7756041814271,2,2,2,222,Hibernating,1,41.47878787878788,1521,Unknown,Direct / Organic,False
7756041847039,2,4,4,244,At Risk,3,195.1727272727273,1521,Unknown,Direct / Organic,False
7756041879807,2,3,3,233,At Risk,2,128.1818181818182,1521,Unknown,Direct / Organic,False
7756041912575,2,4,4,244,At Risk,4,243.21515151515152,1162,Unknown,Direct / Organic,False
7756041945343,2,2,2,222,Hibernating,1,62.42727272727273,1522,Unknown,Direct / Organic,False
7756041978111,2,4,4,244,At Risk,11,752.4424242424243,1522,Unknown,Direct / Organic,False
7756042010879,2,4,4,244,At Risk,3,689.1121212121212,1522,Unknown,Direct / Organic,False
7756042043647,2,2,1,221,Hibernating,1,5.757575757575758,1523,Unknown,Direct / Organic,False
7756042076415,2,2,1,221,Hibernating,1,18.81818181818182,1523,Unknown,Direct / Organic,False
7756042141951,2,4,4,244,At Risk,3,188.44545454545454,1523,Unknown,Direct / Organic,False
7756042174719,4,4,4,444,Champions,6,398.25666666666666,43,Unknown,Direct / Organic,True
7756042207487,2,2,1,221,Hibernating,1,11.515151515151516,1524,Unknown,Direct / Organic,False
7756042240255,2,3,3,233,At Risk,2,80.60606060606061,1525,Unknown,Direct / Organic,False
7756042273023,2,2,2,222,Hibernating,1,65.0,1526,Unknown,Direct / Organic,False
7756042305791,2,4,3,243,At Risk,3,109.73333333333333,1527,Unknown,Direct / Organic,False
7756042338559,2,2,1,221,Hibernating,1,5.757575757575758,1527,Unknown,Direct / Organic,False
7756042404095,2,3,4,234,At Risk,2,378.6363636363636,1527,Unknown,Direct / Organic,False
7756042436863,2,2,1,221,Hibernating,1,5.757575757575758,1529,Unknown,Direct / Organic,False
7756042469631,2,3,1,231,At Risk,2,11.515151515151516,1529,Unknown,Direct / Organic,False
7756042502399,2,2,4,224,Hibernating,1,363.1545454545455,1529,Unknown,Direct / Organic,False
7756042535167,2,2,1,221,Hibernating,1,5.757575757575758,1530,Unknown,Direct / Organic,False
7756042567935,2,2,1,221,Hibernating,1,5.757575757575758,1529,Unknown,Direct / Organic,False
7756042600703,2,3,1,231,At Risk,2,11.515151515151516,1530,Unknown,Direct / Organic,False
7756042666239,2,2,1,221,Hibernating,1,5.757575757575758,1530,Unknown,Direct / Organic,False
7756042699007,2,2,1,221,Hibernating,1,5.757575757575758,1530,Unknown,Direct / Organic,False
7756042764543,2,2,1,221,Hibernating,1,11.515151515151516,1530,Unknown,Direct / Organic,False
7756042797311,2,2,2,222,Hibernating,1,50.74242424242424,1530,Unknown,Direct / Organic,False
7756042830079,2,2,1,221,Hibernating,1,5.757575757575758,1531,Unknown,Direct / Organic,False
7756042862847,2,2,1,221,Hibernating,1,5.757575757575758,1531,Unknown,Direct / Organic,False
7756042895615,2,3,2,232,At Risk,2,63.7,1195,Unknown,Direct / Organic,False
7756042961151,2,2,1,221,Hibernating,1,5.757575757575758,1531,Unknown,Direct / Organic,False
7756043026687,2,2,1,221,Hibernating,1,5.757575757575758,1531,Unknown,Direct / Organic,False
7756043124991,2,2,1,221,Hibernating,1,24.166666666666668,1532,Unknown,Direct / Organic,False
7756043157759,2,2,1,221,Hibernating,1,5.757575757575758,1532,Unknown,Direct / Organic,False
7756043190527,2,4,3,243,At Risk,6,145.66666666666666,1532,Unknown,Direct / Organic,False
7756043223295,2,2,2,222,Hibernating,1,47.560606060606055,1533,Unknown,Direct / Organic,False
7756043256063,4,4,4,444,Champions,3,240.17939393939395,87,Unknown,Direct / Organic,True
7756043288831,2,2,1,221,Hibernating,1,24.22727272727273,1533,Unknown,Direct / Organic,False
7756043321599,2,3,3,233,At Risk,2,111.13333333333333,1180,Unknown,Direct / Organic,False
7756043354367,2,2,1,221,Hibernating,1,5.757575757575758,1536,Unknown,Direct / Organic,False
7756043387135,2,4,4,244,At Risk,5,1331.9212121212122,1537,Unknown,Direct / Organic,False
7756043419903,2,2,1,221,Hibernating,1,5.757575757575758,1537,Unknown,Direct / Organic,False
7756043452671,2,2,1,221,Hibernating,1,5.757575757575758,1537,Unknown,Direct / Organic,False
7756043485439,2,2,1,221,Hibernating,1,5.757575757575758,1537,Unknown,Direct / Organic,False
7756043518207,2,4,4,244,At Risk,3,156.99696969696973,1166,Unknown,Direct / Organic,False
7756043550975,2,2,1,221,Hibernating,1,5.757575757575758,1538,Unknown,Direct / Organic,False
7756043583743,2,2,4,224,Hibernating,1,357.2,1538,Unknown,Direct / Organic,False
7756043616511,2,3,1,231,At Risk,2,25.303030303030305,1538,Unknown,Direct / Organic,False
7756043649279,2,2,1,221,Hibernating,1,8.787878787878789,1538,Unknown,Direct / Organic,False
7756043682047,2,3,3,233,At Risk,2,102.27878787878788,1538,Unknown,Direct / Organic,False
7756043714815,2,2,1,221,Hibernating,1,8.787878787878789,1539,Unknown,Direct / Organic,False
7756043747583,2,3,4,234,At Risk,2,500.6181818181818,1539,Unknown,Direct / Organic,False
7756043780351,2,3,1,231,At Risk,2,17.575757575757578,1539,Unknown,Direct / Organic,False
7756043813119,2,2,1,221,Hibernating,1,8.787878787878789,1539,Unknown,Direct / Organic,False
7756043845887,2,3,2,232,At Risk,2,43.0,1539,Unknown,Direct / Organic,False
7756043878655,2,2,1,221,Hibernating,1,8.787878787878789,1539,Unknown,Direct / Organic,False
7756043911423,2,2,3,223,Hibernating,1,99.16363636363637,1539,Unknown,Direct / Organic,False
7756043944191,2,2,1,221,Hibernating,1,11.090909090909092,1539,Unknown,Direct / Organic,False
7756043976959,2,2,1,221,Hibernating,1,8.787878787878789,1539,Unknown,Direct / Organic,False
7756044009727,2,2,1,221,Hibernating,1,8.787878787878789,1539,Unknown,Direct / Organic,False
7756044075263,2,2,1,221,Hibernating,1,8.787878787878789,1540,Unknown,Direct / Organic,False
7756044108031,3,4,4,344,Loyal,12,512.7030303030303,617,Unknown,Direct / Organic,True
7756044140799,2,2,3,223,Hibernating,1,93.10303030303031,1540,Unknown,Direct / Organic,False
7756044173567,2,4,4,244,At Risk,19,4672.996969696969,1541,Unknown,Direct / Organic,False
7756044206335,2,4,4,244,At Risk,6,1244.3727272727274,1541,Unknown,Direct / Organic,False
7756044239103,2,2,4,224,Hibernating,1,727.6969696969697,1541,Unknown,Direct / Organic,False
7756044271871,2,4,4,244,At Risk,4,918.6333333333334,1542,Unknown,Direct / Organic,False
7756044304639,2,3,3,233,At Risk,2,118.13939393939394,1542,Unknown,Direct / Organic,False
7756044402943,2,2,2,222,Hibernating,1,42.31818181818182,1543,Unknown,Direct / Organic,False
7756044435711,2,2,3,223,Hibernating,1,77.48484848484848,1543,Unknown,Direct / Organic,False
7756044501247,2,3,3,233,At Risk,2,104.39393939393939,1543,Unknown,Direct / Organic,False
7756044534015,2,2,1,221,Hibernating,1,22.272727272727273,1544,Unknown,Direct / Organic,False
7756044566783,2,2,4,224,Hibernating,1,439.7727272727273,1546,Unknown,Direct / Organic,False
7756044599551,2,3,2,232,At Risk,2,46.515151515151516,1545,Unknown,Direct / Organic,False
7756044632319,2,4,2,242,At Risk,3,55.54545454545455,1546,Unknown,Direct / Organic,False
7756044665087,2,2,2,222,Hibernating,1,43.93939393939394,1548,Unknown,Direct / Organic,False
7756044730623,2,2,3,223,Hibernating,1,127.36363636363637,1551,Unknown,Direct / Organic,False
7756044763391,2,2,2,222,Hibernating,1,60.73636363636364,1551,Unknown,Direct / Organic,False
7756044796159,2,4,4,244,At Risk,3,222.86060606060607,1552,Unknown,Direct / Organic,False
7756044828927,2,3,2,232,At Risk,2,40.484848484848484,1553,Unknown,Direct / Organic,False
7756044927231,2,3,4,234,At Risk,2,288.82424242424247,1554,Unknown,Direct / Organic,False
7756044959999,4,4,4,444,Champions,11,967.4624242424243,47,Unknown,Direct / Organic,False
7756044992767,2,4,4,244,At Risk,6,1232.2363636363636,1555,Unknown,Direct / Organic,False
7756045025535,2,2,3,223,Hibernating,1,84.63636363636364,1555,Unknown,Direct / Organic,False
7756045058303,2,4,3,243,At Risk,3,127.87878787878788,1555,Unknown,Direct / Organic,False
7756045091071,2,4,4,244,At Risk,5,154.26060606060605,1557,Unknown,Direct / Organic,False
7756045123839,2,4,3,243,At Risk,3,120.77272727272728,1557,Unknown,Direct / Organic,False
7756045189375,2,4,4,244,At Risk,4,908.5575757575758,1559,Unknown,Direct / Organic,False
7756045320447,2,4,3,243,At Risk,3,80.52727272727273,1559,Unknown,Direct / Organic,False
7756045353215,2,3,2,232,At Risk,2,51.05454545454546,1560,Unknown,Direct / Organic,False
7756045385983,2,2,2,222,Hibernating,1,64.18181818181819,1561,Unknown,Direct / Organic,False
7756045418751,2,2,2,222,Hibernating,1,39.09090909090909,1561,Unknown,Direct / Organic,False
7756045451519,2,2,2,222,Hibernating,1,30.46060606060606,1561,Unknown,Direct / Organic,False
7756045517055,2,2,3,223,Hibernating,1,76.2969696969697,1561,Unknown,Direct / Organic,False
7756045648127,3,4,4,344,Loyal,5,1339.730303030303,519,Unknown,Direct / Organic,True
7756045680895,4,4,1,441,Loyal,3,0.0,100,Unknown,Direct / Organic,False
7756045746431,2,2,2,222,Hibernating,1,36.345454545454544,1563,Unknown,Direct / Organic,False
7756045779199,2,2,1,221,Hibernating,1,21.545454545454543,1563,Unknown,Direct / Organic,False
7756045811967,2,2,4,224,Hibernating,1,315.54545454545456,1564,Unknown,Direct / Organic,False
7756045844735,2,2,1,221,Hibernating,1,5.757575757575758,1564,Unknown,Direct / Organic,False
7756045877503,2,4,4,244,At Risk,3,156.87878787878785,1565,Unknown,Direct / Organic,False
7756045910271,2,2,1,221,Hibernating,1,5.757575757575758,1565,Unknown,Direct / Organic,False
7756045943039,2,3,3,233,At Risk,2,129.33333333333334,1566,Unknown,Direct / Organic,False
7756045975807,2,4,4,244,At Risk,3,1002.4969696969697,1566,Unknown,Direct / Organic,False
7756046074111,2,2,1,221,Hibernating,1,5.757575757575758,1566,Unknown,Direct / Organic,False
7756046205183,2,3,1,231,At Risk,2,11.515151515151516,1566,Unknown,Direct / Organic,False
7756046270719,2,4,4,244,At Risk,5,366.0878787878788,1567,Unknown,Direct / Organic,False
7756046336255,2,3,2,232,At Risk,2,50.27272727272727,1065,Unknown,Direct / Organic,False
7756046401791,2,2,1,221,Hibernating,1,5.757575757575758,1567,Unknown,Direct / Organic,False
7756046598399,2,2,1,221,Hibernating,1,5.757575757575758,1568,Unknown,Direct / Organic,False
7756046663935,3,4,4,344,Loyal,5,674.8848484848486,640,Unknown,Direct / Organic,False
7756046729471,2,4,4,244,At Risk,4,245.35757575757577,1569,Unknown,Direct / Organic,False
7756046795007,2,2,1,221,Hibernating,1,11.090909090909092,1570,Unknown,Direct / Organic,False
7756046893311,2,2,1,221,Hibernating,1,5.757575757575758,1570,Unknown,Direct / Organic,False
7756047057151,2,4,4,244,At Risk,4,250.3151515151515,1571,Unknown,Direct / Organic,False
7756047089919,2,2,1,221,Hibernating,1,23.163636363636364,1571,Unknown,Direct / Organic,False
7756047122687,2,2,1,221,Hibernating,1,5.757575757575758,1571,Unknown,Direct / Organic,False
7756047155455,2,2,1,221,Hibernating,1,5.757575757575758,1571,Unknown,Direct / Organic,False
7756047253759,2,2,1,221,Hibernating,1,20.606060606060606,1571,Unknown,Direct / Organic,False
7756047286527,2,2,1,221,Hibernating,1,5.757575757575758,1571,Unknown,Direct / Organic,False
7756047352063,2,2,1,221,Hibernating,1,20.606060606060606,1572,Unknown,Direct / Organic,False
7756047384831,2,2,1,221,Hibernating,1,20.606060606060606,1572,Unknown,Direct / Organic,False
7756047515903,2,2,1,221,Hibernating,1,20.606060606060606,1572,Unknown,Direct / Organic,False
7756047548671,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047581439,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047614207,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047646975,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047679743,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047745279,2,2,1,221,Hibernating,1,5.757575757575758,1572,Unknown,Direct / Organic,False
7756047778047,2,2,1,221,Hibernating,1,5.757575757575758,1573,Unknown,Direct / Organic,False
7756047810815,2,2,2,222,Hibernating,1,40.72121212121212,1573,Unknown,Direct / Organic,False
7756047843583,2,2,1,221,Hibernating,1,20.606060606060606,1573,Unknown,Direct / Organic,False
7756047876351,2,3,1,231,At Risk,2,26.363636363636363,1573,Unknown,Direct / Organic,False
7756047909119,2,2,1,221,Hibernating,1,5.757575757575758,1573,Unknown,Direct / Organic,False
7756047974655,2,3,1,231,At Risk,2,17.272727272727273,1574,Unknown,Direct / Organic,False
7756048040191,2,2,1,221,Hibernating,1,17.87878787878788,1574,Unknown,Direct / Organic,False
7756048072959,2,2,1,221,Hibernating,1,5.757575757575758,1574,Unknown,Direct / Organic,False
7756048105727,2,4,3,243,At Risk,4,117.45454545454545,1574,Unknown,Direct / Organic,False
7756048138495,2,2,1,221,Hibernating,1,7.075757575757576,1574,Unknown,Direct / Organic,False
7756048171263,2,2,1,221,Hibernating,1,5.757575757575758,1574,Unknown,Direct / Organic,False
7756048204031,4,4,4,444,Champions,11,439.97090909090906,134,Unknown,Direct / Organic,True
7756048236799,2,3,4,234,At Risk,2,181.50303030303033,1574,Unknown,Direct / Organic,False
7756048466175,2,2,1,221,Hibernating,1,5.757575757575758,1574,Unknown,Direct / Organic,False
7756048597247,2,2,4,224,Hibernating,1,406.5454545454545,1575,Unknown,Direct / Organic,False
